ID	技能名字	技能描述	CD时间	技能片特效	技能片缩放比例	技能范围	技能基准点	阵营选择	半径	角度	高度	宽度	身后距离	值条件(条件)	百分比条件(条件)	几率(条件)	值(条件)	百分比(条件)	延迟时间	间隔时间	总时间	效果选择	作用属性	效果状态	百分比	基础伤害	基础秒数	技能伤害类型	延时类型	效果描述	技能声效	参数1	参数2	参数3	参数4	空行
101085	鬼•魔王煉獄	增加群雄武將55%攻擊和法術，並減少20%所受傷害持續8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
102085	聖•魔王煉獄	增加群雄武將60%攻擊和法術，並減少20%所受傷害持續8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
103085	皇•魔王煉獄	增加群雄武將65%攻擊和法術，並減少30%所受傷害持續8秒	12	huangguang_plist		39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
110085	魔王煉獄	增加群雄武將50%攻擊和法術，並減少20%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
111085	鬼•魔王煉獄	增加群雄武將55%攻擊和法術，並減少20%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
112085	聖•魔王煉獄	增加群雄武將60%攻擊和法術，並減少20%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
113085	皇•魔王煉獄	增加群雄武將65%攻擊和法術，並減少30%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
120085	魔王煉獄	增加群雄武將50%攻擊和法術，並減少20%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
121085	鬼•魔王煉獄	增加群雄武將55%攻擊和法術，並減少20%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
122085	聖•魔王煉獄	增加群雄武將60%攻擊和法術，並減少20%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
123085	皇•魔王煉獄	增加群雄武將65%攻擊和法術，並減少30%所受傷害持續8秒	12			39	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
100086	天下無雙	對所有敵人，造成115%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.15		0	3			sound/skilleffect/dao/dao1.wav					
101086	鬼•天下無雙	對所有敵人，造成120%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.2		0	3			sound/skilleffect/dao/dao1.wav					
102086	聖•天下無雙	對所有敵人，造成125%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.25		0	3			sound/skilleffect/dao/dao1.wav					
103086	皇•天下無雙	對所有敵人，造成130%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12	Ani_duodaoguang		4	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.3		0	3			sound/skilleffect/dao/dao1.wav					
110086	天下無雙	對所有敵人，造成115%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
111086	鬼•天下無雙	對所有敵人，造成120%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
112086	聖•天下無雙	對所有敵人，造成125%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
113086	皇•天下無雙	對所有敵人，造成130%攻擊傷害，每次釋放技能後將提升自己8%攻擊力，持續到戰鬥結束	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1		0.08					1						
300087	傀儡娃娃	我方所有士兵攻擊和法術提升50%，所受傷害降低20%，持續6秒	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	1		0.5		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
301087	鬼•傀儡娃娃	我方所有士兵攻擊和法術提升60%，所受傷害降低20%，持續8秒	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1		0.6		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
302087	聖•傀儡娃娃	我方所有士兵攻擊和法術提升70%，所受傷害降低20%，持續10秒	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	1		0.7		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
303087	皇•傀儡娃娃	我方所有士兵攻擊和法術提升80%，所受傷害降低20%，持續12秒	17	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	2	1		0.8		0	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
310087	傀儡娃娃	我方所有士兵攻擊和法術提升50%，所受傷害降低20%，持續6秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	4		0.5				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
311087	鬼•傀儡娃娃	我方所有士兵攻擊和法術提升60%，所受傷害降低20%，持續8秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4		0.6				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
312087	聖•傀儡娃娃	我方所有士兵攻擊和法術提升70%，所受傷害降低20%，持續10秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	2	4		0.7				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
313087	皇•傀儡娃娃	我方所有士兵攻擊和法術提升80%，所受傷害降低20%，持續12秒	17			8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	2	4		0.8				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
320087	傀儡娃娃	我方所有士兵攻擊和法術提升50%，所受傷害降低20%，持續6秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
321087	鬼•傀儡娃娃	我方所有士兵攻擊和法術提升60%，所受傷害降低20%，持續8秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
322087	聖•傀儡娃娃	我方所有士兵攻擊和法術提升70%，所受傷害降低20%，持續10秒	12			8	2	1	0	0	0	0	0	0	0	1	0	0	1	600	600	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
323087	皇•傀儡娃娃	我方所有士兵攻擊和法術提升80%，所受傷害降低20%，持續12秒	17			8	2	1	0	0	0	0	0	0	0	1	0	0	1	720	720	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
200088	太平盛世	提升我方所有士兵100%攻擊，持續4S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	240	240	2	1	0	1		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
201088	鬼•太平盛世	提升我方所有士兵110%攻擊，持續5S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	2	1	0	1.1		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
202088	聖•太平盛世	提升我方所有士兵120%攻擊，持續6S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	360	360	2	1	0	1.2		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
203088	皇•太平盛世	提升我方所有士兵130%攻擊，持續7S	12	wujian_plist		8	2	1	0	0	0	0	0	0	0	1	0	0	1	420	420	2	1	0	1.3		0	0	1	1	sound/skilleffect/zhenyi/zengyi.wav					
400089	軍心大振	我方全體每秒間回復36%法術的血量，持續4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.3	0	5	0	1		sound/skilleffect/huixue/huixue.wav					
401089	鬼•軍心大振	我方全體每秒間回復39%法術的血量，持續4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.33	0	7	0	1		sound/skilleffect/huixue/huixue.wav					
402089	聖•軍心大振	我方全體每秒間回復42%法術的血量，持續4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.36	0	9	0	1		sound/skilleffect/huixue/huixue.wav					
403089	皇•軍心大振	我方全體每秒間回復45%法術的血量，持續4S	12	Ani_greenLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	60	240	7	0	0	0.39	0	11	0	1		sound/skilleffect/huixue/huixue.wav					
100090	鬼獄還神	自身增加110%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.1	0	6	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
101090	鬼•鬼獄還神	自身增加120%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.2	0	8	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
102090	聖•鬼獄還神	自身增加130%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.3	0	10	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
103090	皇•鬼獄還神	自身增加140%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12	huangguang_plist		9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	1.4	0	12	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
110090	鬼獄還神	自身增加110%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	6	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
111090	鬼•鬼獄還神	自身增加120%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	8	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
112090	聖•鬼獄還神	自身增加130%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	10	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
113090	皇•鬼獄還神	自身增加140%攻擊力，並附帶80%吸血效果，持續時間與武力有關	12			9	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	1	0.8	0	12	0	2	1	sound/skilleffect/zhenyi/zengyi.wav					
400091	妙手回春	提升自身90%法術強度，持續時間與武力有關	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.44	0	5	0	1		sound/skilleffect/huixue/huixue.wav					
401091	鬼•妙手回春	自身周圍的我方軍隊每秒回復46%法術的血量，持續5S	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.46	0	7	0	1		sound/skilleffect/huixue/huixue.wav					
402091	聖•妙手回春	自身周圍的我方軍隊每秒回復48%法術的血量，持續5S	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.48	0	9	0	1		sound/skilleffect/huixue/huixue.wav					
403091	皇•妙手回春	自身周圍的我方軍隊每秒回復50%法術的血量，持續5S	12	Ani_greenLight		1	1	1	300	0	0	0	0	0	0	1	0	0	1	60	300	7	0	0	0.5	0	11	0	1		sound/skilleffect/huixue/huixue.wav					
200092	天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的50%的傷害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
201092	鬼•天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的55%的傷害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
202092	聖•天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的60%的傷害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
203092	皇•天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的60%的傷害	12			9	1	1								1			1			1	9		-0.2						sound/skilleffect/huo/huo1.wav					
210092	天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的50%的傷害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.5	0	0	8			sound/skilleffect/huo/huo1.wav					
211092	鬼•天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的55%的傷害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.55	0	0	8			sound/skilleffect/huo/huo1.wav					
212092	聖•天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的60%的傷害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.6	0	0	8			sound/skilleffect/huo/huo1.wav					
213092	皇•天火落	損失自己當前20%然後對敵方英雄造成自己損失血量的60%的傷害	12	xiahuo_plist		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	2	1	0.65	0	0	8			sound/skilleffect/huo/huo1.wav					
200093	天罡戰氣	增加魏國武將50%攻擊和法術，並減少20%所受傷害持續8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
201093	鬼•天罡戰氣	增加魏國武將55%攻擊和法術，並減少20%所受傷害持續8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
202093	聖•天罡戰氣	增加魏國武將60%攻擊和法術，並減少20%所受傷害持續8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
203093	皇•天罡戰氣	增加魏國武將65%攻擊和法術，並減少30%所受傷害持續8秒	12	huangguang_plist		38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	1	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
210093	天罡戰氣	增加魏國武將50%攻擊和法術，並減少20%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.5		6	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
211093	鬼•天罡戰氣	增加魏國武將55%攻擊和法術，並減少20%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.55		8	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
212093	聖•天罡戰氣	增加魏國武將60%攻擊和法術，並減少20%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.6		10	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
213093	皇•天罡戰氣	增加魏國武將65%攻擊和法術，並減少30%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	2	4	0	0.65		12	0	1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
220093	天罡戰氣	增加魏國武將50%攻擊和法術，並減少20%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
221093	鬼•天罡戰氣	增加魏國武將55%攻擊和法術，並減少20%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
222093	聖•天罡戰氣	增加魏國武將60%攻擊和法術，並減少20%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.2				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
223093	皇•天罡戰氣	增加魏國武將65%攻擊和法術，並減少30%所受傷害持續8秒	12			38	2	1	0	0	0	0	0	0	0	1	0	0	1	480	480	4		6	0.3				1	1,11,8	sound/skilleffect/zhenyi/zengyi.wav					
200094	絕對零度	對敵方士兵造成110%法術傷害，並將其冰凍3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.1	0	4	2		3	sound/skilleffect/bing/bin1.wav					
201094	鬼•絕對零度	對敵方士兵造成115%法術傷害，並將其冰凍3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.15	0	5	2		3	sound/skilleffect/bing/bin1.wav					
202094	聖•絕對零度	對敵方士兵造成120%法術傷害，並將其冰凍3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.2	0	6	2		3	sound/skilleffect/bing/bin1.wav					
203094	皇•絕對零度	對敵方士兵造成125%法術傷害，並將其冰凍3S	12	Ani_ice		8	2	2			0	0		0	0	1	0	0	1	0		6	0	0	1.25	0	7	2		3	sound/skilleffect/bing/bin1.wav					
210094	絕對零度	對敵方士兵造成110%法術傷害，並將其冰凍3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	4	0	1	3	sound/skilleffect/bing/bin1.wav					
211094	鬼•絕對零度	對敵方士兵造成115%法術傷害，並將其冰凍3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	5	0	1	3	sound/skilleffect/bing/bin1.wav					
212094	聖•絕對零度	對敵方士兵造成120%法術傷害，並將其冰凍3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	6	0	1	3	sound/skilleffect/bing/bin1.wav					
213094	皇•絕對零度	對敵方士兵造成125%法術傷害，並將其冰凍3S	12			8	2	2			0	0		0	0	1	0	0	1	180	180	5	0	0	0	0	7	0	1	3	sound/skilleffect/bing/bin1.wav					
210095	雪舞漫天	對敵方所有敵人造成80%法術傷害，並將其冰凍1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	4	0	1	3	sound/skilleffect/bing/bin1.wav					
211095	鬼•雪舞漫天	對敵方所有敵人造成85%法術傷害，並將其冰凍1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	5	0	1	3	sound/skilleffect/bing/bin1.wav					
212095	聖•雪舞漫天	對敵方所有敵人造成90%法術傷害，並將其冰凍1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	6	0	1	3	sound/skilleffect/bing/bin1.wav					
213095	皇•雪舞漫天	對敵方所有敵人造成95%法術傷害，並將其冰凍1S	12	Ani_ice		4	2	2			0	0		0	0	1	0	0	1	60	60	5	0	0	0	0	7	0	1	3	sound/skilleffect/bing/bin1.wav					
200095	雪舞漫天	對敵方所有敵人造成80%法術傷害，並將其冰凍1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.8	0	4	2		3	sound/skilleffect/bing/bin1.wav					
201095	鬼•雪舞漫天	對敵方所有敵人造成85%法術傷害，並將其冰凍1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.85	0	5	2		3	sound/skilleffect/bing/bin1.wav					
202095	聖•雪舞漫天	對敵方所有敵人造成90%法術傷害，並將其冰凍1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.9	0	6	2		3	sound/skilleffect/bing/bin1.wav					
203095	皇•雪舞漫天	對敵方所有敵人造成95%法術傷害，並將其冰凍1S	12			4	2	2			0	0		0	0	1	0	0	1	0		6	0	0	0.95	0	7	2		3	sound/skilleffect/bing/bin1.wav					
100096	戰神祝福	己方所有單位減少60%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.6		6		1	8	sound/skilleffect/zhenyi/zengyi.wav					
101096	鬼•戰神祝福	己方所有單位減少65%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.65		8		1	8	sound/skilleffect/zhenyi/zengyi.wav					
102096	聖•戰神祝福	己方所有單位減少70%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.7		10		1	8	sound/skilleffect/zhenyi/zengyi.wav					
103096	皇•戰神祝福	己方所有單位減少75%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16	Ani_purpleLight		4	2	1	0	0	0	0	0	0	0	1	0	0	1	300	300	4		6	0.75		12		1	8	sound/skilleffect/zhenyi/zengyi.wav					
110096	戰神祝福	己方所有單位減少60%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16			4	2	1								1			1			1	5		0.1					7						
111096	鬼•戰神祝福	己方所有單位減少65%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16			4	2	1								1			1			1	5		0.1					7						
112096	聖•戰神祝福	己方所有單位減少70%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16			4	2	1								1			1			1	5		0.1					7						
113096	皇•戰神祝福	己方所有單位減少75%所受傷害，持續5秒，釋放技能後提升已方所有單位10%法術防禦，持續到戰鬥結束	16			4	2	1								1			1			1	5		0.1					7						
100097	鬼哭狼嚎	攻擊武力最低的敵方武將，造成320%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.2		6	1			sound/skilleffect/dao/dao1.wav					
101097	鬼•鬼哭狼嚎	攻擊武力最低的敵方武將，造成340%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.4		8	1			sound/skilleffect/dao/dao1.wav					
102097	聖•鬼哭狼嚎	攻擊武力最低的敵方武將，造成360%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.6		8	1			sound/skilleffect/dao/dao1.wav					
103097	皇•鬼哭狼嚎	攻擊武力最低的敵方武將，造成380%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	3.8		10	1			sound/skilleffect/dao/dao1.wav					
110097	鬼哭狼嚎	攻擊武力最低的敵方武將，造成320%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		6		1	9	sound/skilleffect/dao/dao1.wav					
111097	鬼•鬼哭狼嚎	攻擊武力最低的敵方武將，造成340%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		8		1	9	sound/skilleffect/dao/dao1.wav					
112097	聖•鬼哭狼嚎	攻擊武力最低的敵方武將，造成360%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		8		1	9	sound/skilleffect/dao/dao1.wav					
113097	皇•鬼哭狼嚎	攻擊武力最低的敵方武將，造成380%基礎傷害，並降低50%法術攻擊，持續3秒	12	Ani_duodaoguang		29	2	2	0	0	0	0	0	0	0	1	0	0	1	180	180	2	4	0	-0.5		10		1	9	sound/skilleffect/dao/dao1.wav					
200098	狼顧四野	攻擊敵軍所有武將造成100%基礎傷害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	1			sound/skilleffect/dao/dao1.wav					
201098	鬼•狼顧四野	攻擊敵軍所有武將造成105%基礎傷害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.05		0	1			sound/skilleffect/dao/dao1.wav					
202098	聖•狼顧四野	攻擊敵軍所有武將造成110%基礎傷害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.1		0	1			sound/skilleffect/dao/dao1.wav					
203098	皇•狼顧四野	攻擊敵軍所有武將造成115%基礎傷害	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1.15		0	1			sound/skilleffect/dao/dao1.wav					
300099	神威斬	攻擊敵軍所有武將造成100%法術傷害，並減少敵方20%法術防禦	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
301099	鬼•神威斬	攻擊敵軍所有武將造成100%法術傷害，並減少敵方30%法術防禦	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
302099	聖•神威斬	攻擊敵軍所有武將造成100%法術傷害，並減少敵方40%法術防禦	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
303099	皇•神威斬	攻擊敵軍所有武將造成100%法術傷害，並減少敵方50%法術防禦	12	Ani_daoguang		40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	6	0	0	1		0	2		10	sound/skilleffect/dao/dao1.wav					
310099	神威斬	攻擊敵軍所有武將造成100%法術傷害，並減少敵方20%法術防禦	12			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.2				2	10	sound/skilleffect/dao/dao1.wav					
311099	鬼•神威斬	攻擊敵軍所有武將造成100%法術傷害，並減少敵方30%法術防禦	12			40	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	2	5	0	-0.3				2	10	sound/skilleffect/dao/dao1.wav					
